ScenarioID,SimIndex,LookIndex,Status,BdryStopCode,RDGUserErrorCode,ErrorCode,PostProb,dTrueDelta,dCtrlPostMean,dCtrlPostVar,dExpPostMean,dExpPostVar,dObsMeanCtrl,dObsMeanExp,dSimMeanCtrl,dSimMeanExp
1,33,1,SUCCESS,2,0,0,0.9958,0.99379,-0.0752785622496078,0.0180499996741975,1.03236611968096,0.0180499996741975,-0.0752785636083859,1.03236613831517,,
1,34,1,SUCCESS,2,0,0,0.99342,0.81993,-0.211899603569312,0.0180499996741975,0.867398958472951,0.0180499996741975,-0.2118996073941,0.867398974129502,,
1,35,1,SUCCESS,2,0,0,0.99996,1.35006,-0.0974716871593649,0.0180499996741975,1.22529100890302,0.0180499996741975,-0.0974716889187289,1.22529103101952,,
1,36,1,SUCCESS,2,0,0,0.97964,0.85569,0.119154944140455,0.0180499996741975,1.10482525401959,0.0180499996741975,0.119154946291201,1.10482527396168,,
1,37,1,SUCCESS,2,0,0,0.74014,0.81212,0.0510201574428994,0.0180499996741975,0.773588642356035,0.0180499996741975,0.0510201583638133,0.77358865631931,,
1,38,1,SUCCESS,2,0,0,0.9996,1.29358,-0.092532358302275,0.0180499996741975,1.14305822976531,0.0180499996741975,-0.092532359972484,1.14305825039751,,
1,39,1,SUCCESS,2,0,0,0.98336,1.21108,-0.0403463195924783,0.0180499996741975,0.967230895168644,0.0180499996741975,-0.0403463203207293,0.967230912627162,,
1,40,1,SUCCESS,3,0,0,0.04172,0.45766,-0.109572643497203,0.0180499996741975,0.160970886037439,0.0180499996741975,-0.109572645474989,0.160970888942964,,
1,41,1,SUCCESS,2,0,0,0.64964,0.68437,-0.0636391473838836,0.0180499996741975,0.609848665887819,0.0180499996741975,-0.0636391485325702,0.609848676895588,,
1,42,1,SUCCESS,2,0,0,0.98936,1.1275,0.0195197315344135,0.0180499996741975,1.05045625680882,0.0180499996741975,0.0195197318867447,1.05045627576956,,
1,43,1,SUCCESS,2,0,0,0.69346,0.91201,0.108030612506578,0.0180499996741975,0.804756592536654,0.0180499996741975,0.108030614456531,0.80475660706251,,
1,44,1,SUCCESS,2,0,0,0.9999,1.31375,-0.0507780572332711,0.0180499996741975,1.24481183155542,0.0180499996741975,-0.050778058149815,1.24481185402427,,
1,45,1,SUCCESS,2,0,0,0.99192,1.09159,-0.170029322318819,0.0180499996741975,0.887500597721632,0.0180499996741975,-0.170029325387849,0.887500613741018,,
1,46,1,SUCCESS,2,0,0,0.91708,0.75087,-0.110099918875335,0.0180499996741975,0.75284470086003,0.0180499996741975,-0.110099920862639,0.752844714448877,,
1,47,1,SUCCESS,3,0,0,0.06254,0.44596,0.077810756208717,0.0180499996741975,0.385821394046881,0.0180499996741975,0.0778107576132012,0.385821401010957,,
1,48,1,SUCCESS,2,0,0,0.8622,0.68177,-0.0692358847977897,0.0180499996741975,0.737321701427301,0.0180499996741975,-0.0692358860474974,0.737321714735958,,
1,49,1,SUCCESS,2,0,0,1,1.31366,-0.140834270607823,0.0180499996741975,1.3733344867225,0.0180499996741975,-0.140834273149882,1.37333451151119,,
1,50,1,SUCCESS,2,0,0,0.62224,0.61313,-0.151969102404304,0.0180499996741975,0.509687868738515,0.0180499996741975,-0.151969105147347,0.509687877938381,,
1,51,1,SUCCESS,2,0,0,0.53358,0.74066,0.219227217055816,0.0180499996741975,0.834199428803449,0.0180499996741975,0.219227221012867,0.834199443860749,,
1,52,1,SUCCESS,2,0,0,0.97336,0.73245,-0.100456118220812,0.0180499996741975,0.867349382934504,0.0180499996741975,-0.100456120034045,0.867349398590161,,
1,53,1,SUCCESS,3,0,0,0.45362,0.74299,0.0344535064148673,0.0180499996741975,0.612857234898436,0.0180499996741975,0.0344535070367531,0.61285724596051,,
1,54,1,SUCCESS,2,0,0,0.9416,0.96212,-0.146360779770652,0.0180499996741975,0.75061398574138,0.0180499996741975,-0.146360782412464,0.750613999289963,,
1,55,1,SUCCESS,2,0,0,0.5483,0.60346,0.0615830922681437,0.0180499996741975,0.682587343691264,0.0180499996741975,0.0615830933797185,0.682587356011966,,
1,56,1,SUCCESS,2,0,0,1,1.2685,-0.140383162452384,0.0180499996741975,1.41731368349036,0.0180499996741975,-0.140383164986301,1.41731370907287,,
1,57,1,SUCCESS,2,0,0,0.57224,0.7524,0.0294189733392496,0.0180499996741975,0.665099347631999,0.0180499996741975,0.029418973870262,0.665099359637042,,
1,58,1,SUCCESS,2,0,0,0.91262,0.99778,0.121970555807063,0.0180499996741975,0.980868156053265,0.0180499996741975,0.121970558008632,0.980868173757935,,
1,59,1,SUCCESS,2,0,0,0.98526,0.83657,0.051897015175771,0.0180499996741975,1.06667819394412,0.0180499996741975,0.0518970161125122,1.06667821319766,,
1,60,1,SUCCESS,2,0,0,0.95162,0.85709,0.0430328258308629,0.0180499996741975,0.960860203187719,0.0180499996741975,0.0430328266076054,0.960860220531246,,
1,61,1,SUCCESS,2,0,0,0.99034,0.82397,-0.0755728551936182,0.0180499996741975,0.966244523656944,0.0180499996741975,-0.0755728565577082,0.966244541097658,,
1,62,1,SUCCESS,3,0,0,0.3058,0.87812,-0.00678193155908574,0.0180499996741975,0.497940688374449,0.0180499996741975,-0.0067819316814996,0.497940697362278,,
1,63,1,SUCCESS,2,0,0,0.99096,0.98052,-0.117934574426541,0.0180499996741975,0.933989242351549,0.0180499996741975,-0.11793457655526,0.933989259210055,,
1,64,1,SUCCESS,2,0,0,0.98642,0.95492,-0.0452608513050465,0.0180499996741975,0.972393041849148,0.0180499996741975,-0.0452608521220048,0.972393059400842,,
1,65,1,SUCCESS,2,0,0,1,1.19055,-0.0563157562266034,0.0180499996741975,1.40005694959223,0.0180499996741975,-0.0563157572431028,1.40005697486326,,
1,66,1,SUCCESS,2,0,0,0.99356,0.87538,-0.0764054464065599,0.0180499996741975,0.990534676668207,0.0180499996741975,-0.0764054477856782,0.990534694547358,,
1,67,1,SUCCESS,2,0,0,0.83068,0.75945,0.00512598152242952,0.0180499996741975,0.785651617367496,0.0180499996741975,0.00512598161495348,0.785651631548507,,
1,68,1,SUCCESS,2,0,0,0.87418,0.86228,-0.045561464791417,0.0180499996741975,0.77498833044131,0.0180499996741975,-0.0455614656138014,0.774988344429849,,
1,69,1,SUCCESS,2,0,0,0.74492,0.99736,-0.048229623750682,0.0180499996741975,0.677170073640457,0.0180499996741975,-0.0482296246212267,0.677170085863377,,
1,70,1,SUCCESS,2,0,0,0.9989,1.20496,0.00158735643564854,0.0180499996741975,1.1846594226892,0.0180499996741975,0.00158735646430033,1.1846594440723,,
1,71,1,SUCCESS,2,0,0,0.98016,0.93821,0.0116948662292042,0.0180499996741975,1.00145781524515,0.0180499996741975,0.0116948664402966,1.00145783332146,,
1,72,1,SUCCESS,2,0,0,0.8928,1.05737,0.227885051163117,0.0180499996741975,1.06225625658088,0.0180499996741975,0.227885055276442,1.0622562757546,,
1,73,1,SUCCESS,2,0,0,0.93414,0.84861,0.0429457681041532,0.0180499996741975,0.929096659678024,0.0180499996741975,0.0429457688793243,0.929096676448218,,
1,74,1,SUCCESS,2,0,0,0.93762,0.89668,0.0235139931443259,0.0180499996741975,0.913046397689994,0.0180499996741975,0.0235139935687535,0.913046414170481,,
1,75,1,SUCCESS,2,0,0,0.9938,0.99552,0.122394311266476,0.0180499996741975,1.19739911827583,0.0180499996741975,0.122394313475693,1.19739913988889,,
1,76,1,SUCCESS,3,0,0,0.49932,0.66545,0.133566959974678,0.0180499996741975,0.733527825580558,0.0180499996741975,0.133566962385561,0.733527838820735,,
1,77,1,SUCCESS,2,0,0,0.51184,0.96345,0.287083611549757,0.0180499996741975,0.890742234963145,0.0180499996741975,0.287083616731616,0.890742251041043,,
1,78,1,SUCCESS,2,0,0,0.99948,1.43077,0.0354651799036649,0.0180499996741975,1.27227037614926,0.0180499996741975,0.0354651805438114,1.27227039911374,,
1,79,1,SUCCESS,2,0,0,0.99372,1.06707,-0.0759178203063313,0.0180499996741975,1.00084041940406,0.0180499996741975,-0.0759178216766479,1.00084043746923,,
1,80,1,SUCCESS,2,0,0,0.8228,0.85919,0.135079822840729,0.0180499996741975,0.911952099865337,0.0180499996741975,0.135079825278919,0.911952116326073,,
1,81,1,SUCCESS,2,0,0,0.5822,0.63589,-0.183745722602206,0.0180499996741975,0.454494888615686,0.0180499996741975,-0.183745725918816,0.454494896819318,,
1,82,1,SUCCESS,2,0,0,0.95162,1.24907,0.109569146052566,0.0180499996741975,1.02530179493496,0.0180499996741975,0.109569148030289,1.02530181344166,,
1,83,1,SUCCESS,2,0,0,0.99954,1.23734,0.108144882369634,0.0180499996741975,1.34497194061819,0.0180499996741975,0.108144884321649,1.34497196489494,,
1,84,1,SUCCESS,2,0,0,0.89788,0.60339,-0.110653904802543,0.0180499996741975,0.731859219987988,0.0180499996741975,-0.110653906799846,0.731859233198047,,
1,85,1,SUCCESS,2,0,0,0.81346,1.03585,0.0730623963973207,0.0180499996741975,0.843167147424078,0.0180499996741975,0.073062397716097,0.843167162643245,,
1,86,1,SUCCESS,2,0,0,0.88534,0.87546,-0.0686410947924826,0.0180499996741975,0.760505740476491,0.0180499996741975,-0.0686410960314544,0.76050575420362,,
1,87,1,SUCCESS,2,0,0,0.89008,0.62543,-0.126923738166843,0.0180499996741975,0.70664509963998,0.0180499996741975,-0.126923740457817,0.706645112394924,,
1,88,1,SUCCESS,2,0,0,0.98662,0.99863,0.101187049423275,0.0180499996741975,1.12065063184367,0.0180499996741975,0.101187051249701,1.12065065207142,,
1,89,1,SUCCESS,3,0,0,0.4469,0.72545,0.11756914033913,0.0180499996741975,0.69296924360559,0.0180499996741975,0.117569142461253,0.692969256113685,,
1,90,1,SUCCESS,2,0,0,0.7846,0.56047,-0.134740347087978,0.0180499996741975,0.616307748922681,0.0180499996741975,-0.134740349520041,0.616307760047036,,
1,91,1,SUCCESS,2,0,0,1,1.55005,-0.0694516465200792,0.0180499996741975,1.3444956933384,0.0180499996741975,-0.0694516477736815,1.34449571760655,,
1,92,1,SUCCESS,2,0,0,0.99962,1.28864,-0.00479966783567064,0.0180499996741975,1.23108147814773,0.0180499996741975,-0.00479966792230464,1.23108150036875,,
1,93,1,SUCCESS,2,0,0,1,1.6063,-0.201837346932471,0.0180499996741975,1.71676287973192,0.0180499996741975,-0.201837350575635,1.71676291071949,,
1,94,1,SUCCESS,2,0,0,0.9759,0.9256,-0.0107083677065748,0.0180499996741975,0.966400565125694,0.0180499996741975,-0.0107083678998609,0.966400582569224,,
1,95,1,SUCCESS,2,0,0,0.9977,1.04761,-0.145794470602937,0.0180499996741975,0.995933418888484,0.0180499996741975,-0.145794473234527,0.995933436865082,,
1,96,1,SUCCESS,2,0,0,0.9238,0.90296,-0.0919431544690248,0.0180499996741975,0.778646798282723,0.0180499996741975,-0.0919431561285988,0.778646812337298,,
1,97,1,SUCCESS,2,0,0,0.99492,0.76058,-0.185737813415539,0.0180499996741975,0.895767017107311,0.0180499996741975,-0.185737816768106,0.895767033275906,,
1,98,1,SUCCESS,2,0,0,0.99962,1.27118,0.01670098712367,0.0180499996741975,1.26432589854787,0.0180499996741975,0.0167009874251229,1.26432592136896,,
1,99,1,SUCCESS,2,0,0,1,1.04678,-0.281910018532867,0.0180499996741975,1.06010620310262,0.0180499996741975,-0.281910023621342,1.06010622223754,,
1,100,1,SUCCESS,2,0,0,1,1.35252,-0.0499794134754308,0.0180499996741975,1.40318608430062,0.0180499996741975,-0.0499794143775592,1.40318610962813,,
1,101,1,SUCCESS,2,0,0,0.86946,0.80722,-0.0622052606835572,0.0180499996741975,0.751261630528431,0.0180499996741975,-0.0622052618063621,0.751261644088703,,
1,102,1,SUCCESS,2,0,0,0.9836,1.24033,0.147459066106298,0.0180499996741975,1.15387541363048,0.0180499996741975,0.147459068767934,1.15387543445793,,
1,103,1,SUCCESS,2,0,0,0.99014,1.12515,0.00698093072821245,0.0180499996741975,1.0482980382997,0.0180499996741975,0.00698093085421825,1.04829805722148,,
1,104,1,SUCCESS,2,0,0,0.9517,0.7371,-0.0699135035336431,0.0180499996741975,0.845932845391897,0.0180499996741975,-0.0699135047955818,0.845932860660985,,
1,105,1,SUCCESS,2,0,0,0.98062,1.12988,0.225829749135448,0.0180499996741975,1.22210103463181,0.0180499996741975,0.225829753211675,1.22210105669074,,
1,106,1,SUCCESS,2,0,0,0.95514,1.22572,0.225535605195035,0.0180499996741975,1.150840456013,0.0180499996741975,0.225535609265953,1.15084047678567,,
1,107,1,SUCCESS,2,0,0,0.95088,1.10971,0.028503466813205,0.0180499996741975,0.941475800532547,0.0180499996741975,0.0285034673276926,0.941475817526185,,
1,108,1,SUCCESS,2,0,0,0.99646,1.00842,0.0306217334608595,0.0180499996741975,1.14643923885056,0.0180499996741975,0.0306217340135818,1.14643925954378,,
1,109,1,SUCCESS,2,0,0,0.99396,0.88298,-0.00295239235613856,0.0180499996741975,1.0743945514387,0.0180499996741975,-0.00295239240942925,1.07439457083153,,
1,110,1,SUCCESS,2,0,0,0.9817,1.16934,0.0361386286913576,0.0180499996741975,1.03868558220391,0.0180499996741975,0.0361386293436598,1.03868560095219,,
1,111,1,SUCCESS,2,0,0,0.99706,1.15648,0.091587648030484,0.0180499996741975,1.219989832505,0.0180499996741975,0.0915876496836411,1.21998985452581,,
1,112,1,SUCCESS,2,0,0,0.99854,1.26612,0.0878954133640126,0.0180499996741975,1.25056495080064,0.0180499996741975,0.0878954149505248,1.25056497337334,,
1,113,1,SUCCESS,3,0,0,0.1938,0.61479,0.230553056520749,0.0180499996741975,0.665889869943542,0.0180499996741975,0.230553060682231,0.665889881962854,,
1,114,1,SUCCESS,2,0,0,0.99976,1.00927,-0.257327996740022,0.0180499996741975,0.976793822392434,0.0180499996741975,-0.257328001384792,0.976793840023562,,
